url_length,dot_count,has_at_symbol,has_https,has_sensitive_word,is_suspicious_tld,has_hyphens,is_known_legit,is_known_brand,label
2.6390573296152584,3,0,0,0,0,0,0,0,1
3.9512437185814275,2,0,0,0,0,1,0,0,0
3.4011973816621555,2,0,1,0,0,0,0,0,1
4.2626798770413155,2,0,0,0,0,1,0,0,1
3.6109179126442243,2,0,0,0,0,1,0,0,1
2.995732273553991,2,0,0,0,0,0,0,0,0
4.143134726391533,3,0,0,0,0,0,0,0,1
2.6390573296152584,1,0,0,0,0,0,0,0,1
3.367295829986474,1,0,0,0,0,0,0,0,0
3.970291913552122,4,0,0,1,0,0,0,1,1
2.833213344056216,1,0,0,0,0,0,0,0,0
4.248495242049359,2,0,0,0,0,1,0,0,0
4.007333185232471,4,0,0,0,0,0,0,1,1
2.995732273553991,2,0,0,0,0,1,0,0,1
3.367295829986474,1,0,1,0,0,0,0,0,1
2.70805020110221,1,0,0,0,0,0,0,0,1
3.4011973816621555,3,0,0,0,0,0,0,0,0
3.6109179126442243,2,0,1,0,0,0,0,0,1
3.6888794541139363,3,0,1,1,0,1,0,0,1
2.9444389791664403,1,0,0,0,0,0,0,0,0
4.290459441148391,2,0,0,0,0,0,0,0,1
3.6888794541139363,5,0,0,0,0,0,0,0,1
3.828641396489095,1,0,0,0,0,1,0,0,0
3.4657359027997265,1,0,0,0,0,0,0,1,0
2.1972245773362196,1,0,0,0,0,0,0,0,0
3.4657359027997265,2,0,1,0,0,1,0,0,1
3.871201010907891,1,0,0,0,0,1,0,1,0
3.2188758248682006,1,0,0,0,0,0,0,0,0
3.258096538021482,2,0,0,0,0,0,0,0,1
4.143134726391533,1,0,0,0,0,0,0,0,1
4.418840607796598,1,0,0,0,0,1,0,1,1
3.58351893845611,2,0,0,0,0,0,0,1,0
3.58351893845611,2,0,0,0,0,0,0,0,0
2.772588722239781,1,0,0,0,0,0,0,0,0
3.6109179126442243,2,0,0,0,0,1,0,0,0
4.382026634673881,2,0,0,0,0,0,0,0,0
3.6635616461296463,1,0,0,0,0,1,0,0,0
3.295836866004329,2,0,0,0,0,0,0,0,0
4.1588830833596715,2,0,0,0,0,1,0,0,0
2.5649493574615367,1,0,0,0,0,0,0,0,1
4.30406509320417,5,1,0,0,0,0,0,1,1
4.584967478670572,7,0,0,1,0,1,0,1,1
4.290459441148391,1,0,0,0,0,1,0,0,0
3.2188758248682006,2,0,1,0,0,0,0,0,1
3.1780538303479458,1,0,0,0,0,0,0,0,0
4.31748811353631,1,0,1,0,0,1,0,0,0
2.995732273553991,1,0,1,0,0,0,0,0,1
4.127134385045092,3,0,1,0,0,0,0,1,1
2.9444389791664403,1,0,1,0,0,0,0,0,1
4.04305126783455,2,0,0,0,0,1,0,0,0
4.465908118654584,2,0,0,0,0,1,0,0,0
3.6375861597263857,2,0,1,1,0,1,0,0,1
3.258096538021482,2,0,0,0,0,0,0,0,0
4.343805421853684,1,0,0,0,0,1,0,0,0
4.189654742026425,2,0,0,0,0,1,0,0,0
2.772588722239781,1,0,0,0,0,0,0,0,0
4.844187086458591,4,0,0,0,0,0,0,1,1
3.6635616461296463,1,0,0,0,0,0,0,0,0
4.204692619390966,1,0,0,0,0,1,0,0,0
